Res_Real,Res_Imag,Fit_Real,Fit_Imag,freq,Data_Real,Data_Imag
-1.76802097546613,0.711041593318705,24762.2899422651,-11773.3170782731,60235.246,24286.57066,-11581.99797
-1.78999378173102,0.571873344148578,24943.2967139364,-11781.4601302999,58552.932,24458.54277,-11626.58928
-1.74963937790158,0.431649532149151,25122.0142580485,-11791.9069627326,56917.602,24644.8862,-11674.19579
-1.73353816651266,0.340188000192677,25298.579646931,-11804.8484961178,55327.946,24822.7782,-11711.47764
-1.7002255134891,0.220253795889332,25473.1405908886,-11820.4628275946,53782.688,25003.35621,-11759.60514
-1.62179685771365,0.112481061672388,25645.8538978687,-11838.9146593093,52280.587,25194.60141,-11807.61767
-1.6340541895652,0.00716267408621692,25816.8837771272,-11860.3548120427,50820.439,25359.42998,-11858.34962
-1.57785126106869,-0.0893976252096908,25986.4010602493,-11884.9199618656,49401.071,25541.72944,-11910.11409
-1.50133782435088,-0.167382375775664,26154.5813864563,-11912.7323808866,48021.344,25728.61176,-11960.22323
-1.46391464546671,-0.246440303214346,26321.6037174209,-11943.8998007913,46680.153,25903.59548,-12014.26871
-1.43079510858489,-0.344191480604116,26487.6498797762,-11978.5155911539,45376.419,26076.47442,-12077.42779
-1.4017003794489,-0.387104701079795,26652.9020137178,-12016.6586518488,44109.098,26247.60946,-12128.58746
-1.32278097229962,-0.469660477508119,26817.5424392208,-12058.3938792834,42877.171,26432.47984,-12195.11242
-1.25611604831488,-0.499424883409337,26981.7512370895,-12103.7722259946,41679.652,26613.738,-12250.09228
-1.18099646119551,-0.577455983736792,27145.7062528817,-12152.8314433999,40515.578,26797.37052,-12323.15249
-1.13983028844623,-0.579828521517808,27309.5810065211,-12205.5963778073,39384.015,26971.32611,-12377.66571
-1.09533480476141,-0.636936610873771,27473.5437053406,-12262.0796126892,38284.056,27146.40926,-12452.30812
-1.04013317136944,-0.654534495896084,27637.7566545211,-12322.2823528844,37214.817,27325.12986,-12519.01199
-0.970839938776059,-0.705226351811684,27802.3743785677,-12386.1949232053,36175.442,27508.62928,-12599.57385
-0.846770402422214,-0.729020929798348,27967.5438062496,-12453.7980799275,35165.095,27709.52228,-12675.93987
-0.790446800321935,-0.728790885645706,28133.4021889929,-12525.063515917,34182.967,27890.9999,-12748.5581
-0.763004055936914,-0.69694216250937,28300.077519148,-12599.9554058501,33228.268,28064.67505,-12814.97642
-0.737611188539396,-0.725511034857581,28467.6867271933,-12678.431060511,32300.233,28238.67918,-12903.68185
-0.644568971109327,-0.67755948630253,28636.3356441467,-12760.4423473484,31398.118,28434.88122,-12972.20767
-0.657648543624107,-0.750635538238236,28806.1190034359,-12845.9371976661,30521.197,28599.29314,-13082.00682
-0.642881498255897,-0.74002789041098,28977.1188298884,-12934.8602983483,29668.768,28773.68483,-13169.03539
-0.579084831591322,-0.767449960447719,29149.4052151035,-13027.1549339659,28840.147,28964.90485,-13271.66971
-0.545939204091817,-0.757155269196692,29323.0361462361,-13122.7643556576,28034.668,29147.97408,-13365.55543
-0.473238895555289,-0.770085567410149,29498.0567734584,-13221.6327609763,27251.686,29345.25172,-13470.28723
-0.485937914718098,-0.723206600937336,29674.5005373605,-13323.7072213404,26490.572,29516.65901,-13558.61796
-0.444596399538924,-0.740263583691694,29852.3891997094,-13428.9389355956,25750.714,29706.99853,-13671.01786
-0.414424679258701,-0.704755602562702,30031.732190172,-13537.2839271669,25031.521,29895.32899,-13769.24627
-0.399947436994575,-0.713555960029913,30212.529275821,-13648.705595526,24332.414,30080.02625,-13885.10747
-0.349856719329948,-0.729409583900227,30394.7697604293,-13763.1750675195,23652.832,30278.05476,-14006.51194
-0.321016070571733,-0.720344913871738,30578.4337243889,-13880.6725890291,22992.23,30470.62266,-14122.59553
-0.355542161378866,-0.718795059843405,30763.4931949422,-14001.1887170443,22350.078,30643.34789,-14244.08495
-0.330659926983844,-0.653326753665743,30949.9131741315,-14124.7252358454,21725.861,30837.45074,-14346.93153
-0.31422749866348,-0.706182667961485,31137.6530709703,-14251.2961397868,21119.078,31030.03694,-14493.14845
