f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0
 0.03414548874, 19.40566411479, -0.00000000000, -1.46666666667, 97.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.03981071706, 19.40566411479, -0.00000000000, -1.40000000000, 98.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.04641588834, 19.40566411479, -0.00000000001, -1.33333333333, 99.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.05411695265, 19.40566411479, -0.00000000002, -1.26666666667, 100.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.06309573445, 19.40566411479, -0.00000000003, -1.20000000000, 101.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.07356422545, 19.40566411479, -0.00000000004, -1.13333333333, 102.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.08576958986, 19.40566411479, -0.00000000005, -1.06666666667, 103.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.10000000000, 19.40566411479, -0.00000000006, -1.00000000000, 104.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.11659144012, 19.40566411479, -0.00000000019, -0.93333333333, 105.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.13593563909, 19.40566411479, -0.00000000031, -0.86666666667, 106.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.15848931925, 19.40566411479, -0.00000000044, -0.80000000000, 107.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.18478497974, 19.40566411479, -0.00000000057, -0.73333333333, 108.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.21544346900, 19.40566411479, -0.00000000070, -0.66666666667, 109.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.25118864315, 19.40566411479, -0.00000000197, -0.60000000000, 110.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.29286445646, 19.40566411479, -0.00000000362, -0.53333333333, 111.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.34145488738, 19.40566411479, -0.00000000527, -0.46666666667, 112.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.39810717055, 19.40566411479, -0.00000000692, -0.40000000000, 113.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.46415888336, 19.40566411479, -0.00000000857, -0.33333333333, 114.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.54116952655, 19.40566411479, -0.00000001997, -0.26666666667, 115.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.63095734448, 19.40566411479, -0.00000004118, -0.20000000000, 116.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.73564225446, 19.40566411479, -0.00000006239, -0.13333333333, 117.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.85769589859, 19.40566411479, -0.00000008360, -0.06666666667, 118.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 1.00000000000, 19.40566411479, -0.00000010481, -0.00000000000, 119.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 1.16591440118, 19.40566411479, -0.00000018850, 0.06666666667, 120.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 1.35935639088, 19.40566411479, -0.00000046099, 0.13333333333, 121.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 1.58489319246, 19.40566411479, -0.00000073349, 0.20000000000, 122.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 1.84784979742, 19.40566411479, -0.00000100599, 0.26666666667, 123.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
