f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1,Z''_2,x_2,n_2,gamma_2,Z''_3,x_3,n_3,gamma_3
 0.00011659144, 31.75326369670, -0.00000000059, -3.93333333333, 60.00000000000, 0.00000008570, 0.00000000000, 0.00000008570, 44.65030789644, -0.00002263960, 0.00000000000, 0.00000008570, 42.70614835609, -0.00014855828, 0.00000000000, 0.00000008570, 25.64856013438, -0.00001290881, 0.00000000000, 0.00000008570, 13.57873193149, -0.00000000732
 0.00013593564, 31.75326369670, -0.00000000068, -3.86666666667, 61.00000000000, 0.00000036440, 0.00000000000, 0.00000036440, 44.65030789636, -0.00002575938, 0.00000000000, 0.00000036440, 42.70614835575, -0.00016691557, 0.00000000000, 0.00000036440, 25.64856013438, -0.00001453292, 0.00000000000, 0.00000036440, 13.57873193149, -0.00000000835
 0.00015848932, 31.75326369670, -0.00000000104, -3.80000000000, 62.00000000000, 0.00000065688, 0.00000000000, 0.00000065688, 44.65030789626, -0.00002930907, 0.00000000000, 0.00000065688, 42.70614835532, -0.00018754127, 0.00000000000, 0.00000065688, 25.64856013437, -0.00001636137, 0.00000000000, 0.00000065688, 13.57873193149, -0.00000000953
 0.00018478498, 31.75326369670, -0.00000000139, -3.73333333333, 63.00000000000, 0.00000071472, 0.00000000000, 0.00000071472, 44.65030789613, -0.00003334792, 0.00000000000, 0.00000071472, 42.70614835478, -0.00021071568, 0.00000000000, 0.00000071472, 25.64856013437, -0.00001841986, 0.00000000000, 0.00000071472, 13.57873193149, -0.00000001087
 0.00021544347, 31.75326369670, -0.00000000175, -3.66666666667, 64.00000000000, 0.00000049589, 0.00000000000, 0.00000049589, 44.65030789596, -0.00003794333, 0.00000000000, 0.00000049589, 42.70614835410, -0.00023675374, 0.00000000000, 0.00000049589, 25.64856013436, -0.00002073734, 0.00000000000, 0.00000049589, 13.57873193149, -0.00000001240
 0.00025118864, 31.75326369670, -0.00000000210, -3.60000000000, 65.00000000000, 0.00000010120, 0.00000000000, 0.00000010120, 44.65030789574, -0.00004317199, 0.00000000000, 0.00000010120, 42.70614835324, -0.00026600932, 0.00000000000, 0.00000010120, 25.64856013435, -0.00002334638, 0.00000000000, 0.00000010120, 13.57873193149, -0.00000001416
 0.00029286446, 31.75326369670, -0.00000000246, -3.53333333333, 66.00000000000, 0.00000044410, 0.00000000000, 0.00000044410, 44.65030789546, -0.00004912118, 0.00000000000, 0.00000044410, 42.70614835215, -0.00029888000, 0.00000000000, 0.00000044410, 25.64856013434, -0.00002628369, 0.00000000000, 0.00000044410, 13.57873193149, -0.00000001615
 0.00034145489, 31.75326369670, -0.00000000361, -3.46666666667, 67.00000000000, 0.00000079670, 0.00000000000, 0.00000079670, 44.65030789509, -0.00005589017, 0.00000000000, 0.00000079670, 42.70614835078, -0.00033581249, 0.00000000000, 0.00000079670, 25.64856013432, -0.00002959054, 0.00000000000, 0.00000079670, 13.57873193149, -0.00000001843
 0.00039810717, 31.75326369670, -0.00000000491, -3.40000000000, 68.00000000000, 0.00000086631, 0.00000000000, 0.00000086631, 44.65030789462, -0.00006359194, 0.00000000000, 0.00000086631, 42.70614834904, -0.00037730873, 0.00000000000, 0.00000086631, 25.64856013430, -0.00003331345, 0.00000000000, 0.00000086631, 13.57873193149, -0.00000002103
 0.00046415888, 31.75326369670, -0.00000000622, -3.33333333333, 69.00000000000, 0.00000060198, 0.00000000000, 0.00000060198, 44.65030789401, -0.00007235503, 0.00000000000, 0.00000060198, 42.70614834685, -0.00042393264, 0.00000000000, 0.00000060198, 25.64856013428, -0.00003750475, 0.00000000000, 0.00000060198, 13.57873193149, -0.00000002400
 0.00054116953, 31.75326369670, -0.00000000752, -3.26666666667, 70.00000000000, 0.00000012389, 0.00000000000, 0.00000012389, 44.65030789321, -0.00008232570, 0.00000000000, 0.00000012389, 42.70614834409, -0.00047631784, 0.00000000000, 0.00000012389, 25.64856013425, -0.00004222338, 0.00000000000, 0.00000012389, 13.57873193149, -0.00000002739
 0.00063095734, 31.75326369670, -0.00000000883, -3.20000000000, 71.00000000000, 0.00000053702, 0.00000000000, 0.00000053702, 44.65030789219, -0.00009367034, 0.00000000000, 0.00000053702, 42.70614834060, -0.00053517627, 0.00000000000, 0.00000053702, 25.64856013421, -0.00004753567, 0.00000000000, 0.00000053702, 13.57873193149, -0.00000003125
 0.00073564225, 31.75326369670, -0.00000001247, -3.13333333333, 72.00000000000, 0.00000096748, 0.00000000000, 0.00000096748, 44.65030789086, -0.00010657829, 0.00000000000, 0.00000096748, 42.70614833619, -0.00060130782, 0.00000000000, 0.00000096748, 25.64856013416, -0.00005351632, 0.00000000000, 0.00000096748, 13.57873193149, -0.00000003567
