f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1
 0.00029286446, 17.26227858519, -0.00000000000, -3.53333333333, 66.00000000000, 0.00000073935, 0.00000000000, 0.00000073935, 30.48154928178, -0.00022385491, 0.00000000000, 0.00000073935, 15.78425028511, -0.00000082925
 0.00034145489, 17.26227858519, -0.00000000000, -3.46666666667, 67.00000000000, 0.00000106058, 0.00000000000, 0.00000106058, 30.48154928100, -0.00024829423, 0.00000000000, 0.00000106058, 15.78425028511, -0.00000093732
 0.00039810717, 17.26227858519, -0.00000000000, -3.40000000000, 68.00000000000, 0.00000099333, 0.00000000000, 0.00000099333, 30.48154928003, -0.00027540170, 0.00000000000, 0.00000099333, 15.78425028511, -0.00000105947
 0.00046415888, 17.26227858519, -0.00000000000, -3.33333333333, 69.00000000000, 0.00000053688, 0.00000000000, 0.00000053688, 30.48154927884, -0.00030546863, 0.00000000000, 0.00000053688, 15.78425028511, -0.00000119753
 0.00054116953, 17.26227858519, -0.00000000000, -3.26666666667, 70.00000000000, 0.00000022522, 0.00000000000, 0.00000022522, 30.48154927738, -0.00033881811, 0.00000000000, 0.00000022522, 15.78425028511, -0.00000135359
 0.00063095734, 17.26227858519, -0.00000000000, -3.20000000000, 71.00000000000, 0.00000088612, 0.00000000000, 0.00000088612, 30.48154927558, -0.00037580852, 0.00000000000, 0.00000088612, 15.78425028511, -0.00000152998
 0.00073564225, 17.26227858519, -0.00000000000, -3.13333333333, 72.00000000000, 0.00000128375, 0.00000000000, 0.00000128375, 30.48154927337, -0.00041683734, 0.00000000000, 0.00000128375, 15.78425028511, -0.00000172937
 0.00085769590, 17.26227858519, -0.00000000000, -3.06666666667, 73.00000000000, 0.00000121265, 0.00000000000, 0.00000121265, 30.48154927065, -0.00046234548, 0.00000000000, 0.00000121265, 15.78425028510, -0.00000195473
 0.00100000000, 17.26227858519, -0.00000000000, -3.00000000000, 74.00000000000, 0.00000066670, 0.00000000000, 0.00000066670, 30.48154926730, -0.00051282197, 0.00000000000, 0.00000066670, 15.78425028510, -0.00000220946
 0.00116591440, 17.26227858519, -0.00000000000, -2.93333333333, 75.00000000000, 0.00000025982, 0.00000000000, 0.00000025982, 30.48154926318, -0.00056880921, 0.00000000000, 0.00000025982, 15.78425028510, -0.00000249739
 0.00135935639, 17.26227858519, -0.00000000000, -2.86666666667, 76.00000000000, 0.00000106599, 0.00000000000, 0.00000106599, 30.48154925811, -0.00063090885, 0.00000000000, 0.00000106599, 15.78425028510, -0.00000282284
 0.00158489319, 17.26227858519, -0.00000000000, -2.80000000000, 77.00000000000, 0.00000156237, 0.00000000000, 0.00000156237, 30.48154925187, -0.00069978821, 0.00000000000, 0.00000156237, 15.78425028510, -0.00000319071
 0.00184784980, 17.26227858519, -0.00000000000, -2.73333333333, 78.00000000000, 0.00000149060, 0.00000000000, 0.00000149060, 30.48154924420, -0.00077618745, 0.00000000000, 0.00000149060, 15.78425028510, -0.00000360651
 0.00215443469, 17.26227858519, -0.00000000000, -2.66666666667, 79.00000000000, 0.00000083546, 0.00000000000, 0.00000083546, 30.48154923476, -0.00086092757, 0.00000000000, 0.00000083546, 15.78425028510, -0.00000407649
 0.00251188643, 17.26227858519, -0.00000000000, -2.60000000000, 80.00000000000, 0.00000029911, 0.00000000000, 0.00000029911, 30.48154922315, -0.00095491918, 0.00000000000, 0.00000029911, 15.78425028510, -0.00000460773
 0.00292864456, 17.26227858519, -0.00000000000, -2.53333333333, 81.00000000000, 0.00000128936, 0.00000000000, 0.00000128936, 30.48154920886, -0.00105917231, 0.00000000000, 0.00000128936, 15.78425028510, -0.00000520819
 0.00341454887, 17.26227858519, -0.00000000000, -2.46666666667, 82.00000000000, 0.00000191591, 0.00000000000, 0.00000191591, 30.48154919128, -0.00117480725, 0.00000000000, 0.00000191591, 15.78425028509, -0.00000588690
 0.00398107171, 17.26227858519, -0.00000000000, -2.40000000000, 83.00000000000, 0.00000184939, 0.00000000000, 0.00000184939, 30.48154916966, -0.00130306661, 0.00000000000, 0.00000184939, 15.78425028509, -0.00000665406
 0.00464158883, 17.26227858519, -0.00000000000, -2.33333333333, 84.00000000000, 0.00000105960, 0.00000000000, 0.00000105960, 30.48154914306, -0.00144532866, 0.00000000000, 0.00000105960, 15.78425028508, -0.00000752119
 0.00541169527, 17.26227858519, -0.00000000000, -2.26666666667, 85.00000000000, 0.00000034352, 0.00000000000, 0.00000034352, 30.48154911033, -0.00160312215, 0.00000000000, 0.00000034352, 15.78425028508, -0.00000850133
 0.00630957344, 17.26227858519, -0.00000000000, -2.20000000000, 86.00000000000, 0.00000157047, 0.00000000000, 0.00000157047, 30.48154907006, -0.00177814271, 0.00000000000, 0.00000157047, 15.78425028507, -0.00000960919
 0.00735642254, 17.26227858519, -0.00000000000, -2.13333333333, 87.00000000000, 0.00000237236, 0.00000000000, 0.00000237236, 30.48154902053, -0.00197227110, 0.00000000000, 0.00000237236, 15.78425028506, -0.00001086142
 0.00857695899, 17.26227858519, -0.00000000000, -2.06666666667, 88.00000000000, 0.00000232184, 0.00000000000, 0.00000232184, 30.48154895958, -0.00218759343, 0.00000000000, 0.00000232184, 15.78425028505, -0.00001227685
 0.01000000000, 17.26227858519, -0.00000000000, -2.00000000000, 89.00000000000, 0.00000136433, 0.00000000000, 0.00000136433, 30.48154888460, -0.00242642352, 0.00000000000, 0.00000136433, 15.78425028503, -0.00001387672
 0.01165914401, 17.26227858519, -0.00000000000, -1.93333333333, 90.00000000000, 0.00000039365, 0.00000000000, 0.00000039365, 30.48154879236, -0.00269132785, 0.00000000000, 0.00000039365, 15.78425028501, -0.00001568508
